category_clean,rank_global,title,shop_name,source,price,price_tier,rating_filled,composite_score,discount_pct,available,nb_reviews,nb_variants,product_url
bottoms,397,Icon Pant | Saddle Classic-Fit Enduratech™,cuts_clothing,shopify,124.0,premium,4.8,0.8631,0.0,True,0,12,https://cutsclothing.com/products/icon-pant-saddle
bottoms,448,SoHo Trouser | Heather Tobacco Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8477,28.2,True,0,6,https://cutsclothing.com/products/soho-trouser-heather-tobacco
womens outdoor tops,112,Women's Tundra Jacket (Black),born_primitive,shopify,92.0,premium,4.8,0.9147,59.8,True,0,6,https://bornprimitive.com/products/womens-tundra-jacket-black
womens outdoor tops,122,Women's Quiver Full Zip Hoodie 2.0 (OD Green),born_primitive,shopify,36.0,budget,4.7,0.9064,59.6,True,0,6,https://bornprimitive.com/products/womens-quiver-full-zip-hoodie-2-0-od-green
womens outdoor tops,134,Women's Quiver Half Zip Hoodie 2.0 (Coyote Brown),born_primitive,shopify,40.0,budget,4.7,0.9046,49.4,True,0,6,https://bornprimitive.com/products/womens-quiver-half-zip-hoodie-2-0-coyote-brown
womens outdoor tops,194,Women's Tundra Jacket Light 2.0 (OD Green),born_primitive,shopify,113.0,premium,4.8,0.885,40.2,True,0,6,https://bornprimitive.com/products/womens-tundra-jacket-light-2-0-od-green
womens outdoor tops,195,Women's Tundra Jacket 2.0 (OD Green),born_primitive,shopify,137.0,premium,4.8,0.8848,40.2,True,0,6,https://bornprimitive.com/products/womens-tundra-jacket-2-0-od-green
womens outdoor tops,204,Women's Tundra Jacket Light (Black),born_primitive,shopify,68.0,mid_range,4.4,0.8829,59.8,True,0,6,https://bornprimitive.com/products/womens-tundra-jacket-light-black
womens outdoor tops,206,Women's Quiver Half Zip Hoodie (Black),born_primitive,shopify,45.0,mid_range,4.4,0.8813,49.4,True,0,6,https://bornprimitive.com/products/womens-quiver-half-zip-hoodie-black
womens outdoor tops,207,Women's Ridgeline Merino Half Zip Hoodie 165 (Coyote Brown),born_primitive,shopify,50.0,mid_range,4.4,0.88,49.5,True,0,6,https://bornprimitive.com/products/womens-ridgeline-merino-half-zip-hoodie-165-coyote-brown
womens outdoor tops,431,Women's Ridgeline Half Zip Hoodie (Black),born_primitive,shopify,65.0,mid_range,4.4,0.8501,40.4,True,0,6,https://bornprimitive.com/products/womens-ridgeline-half-zip-hoodie-black
unknown,116,GOAT Bundle,goat_tape,shopify,19.99,budget,5.0,0.9134,28.0,True,0,8,https://www.goattape.com/products/gt-bundle
unknown,1247,Spicy Seasoning &#8211; Large Bottle,danosseasoning,woocommerce,14.99,budget,4.7,0.6717,25.0,True,0,0,https://danosseasoning.com/product/spicy-seasoning-large/
unknown,1264,SEA-soning Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,9.99,budget,4.7,0.666,23.1,True,0,0,https://danosseasoning.com/product/sea-soning-seasoning-medium/
unknown,1265,Crunchy &#8211; Medium Bottle,danosseasoning,woocommerce,9.99,budget,4.7,0.666,23.1,True,0,0,https://danosseasoning.com/product/crunchy-seasoning-medium/
unknown,1266,Chipotle Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,9.99,budget,4.7,0.666,23.1,True,0,0,https://danosseasoning.com/product/chipotle-seasoning-medium/
unknown,1267,Original Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,9.99,budget,4.7,0.666,23.1,True,0,0,https://danosseasoning.com/product/original-seasoning-medium/
unknown,1268,Spicy Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,9.99,budget,4.7,0.666,23.1,True,0,0,https://danosseasoning.com/product/spicy-seasoning-medium/
unknown,1270,Tac-O Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,9.99,budget,4.7,0.666,23.1,True,0,0,https://danosseasoning.com/product/tac-o-seasoning-medium/
unknown,1342,Preem-O Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,11.98,budget,4.7,0.6396,14.3,True,0,0,https://danosseasoning.com/product/preem-o-seasoning-small-size-2-pack/
unknown,1344,Tac-O Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,11.98,budget,4.7,0.6396,14.3,True,0,0,https://danosseasoning.com/product/tac-o-seasoning-small-size-2-pack/
womens tactical tops,118,Women's Op Top (Ranger Green),born_primitive,shopify,30.0,budget,4.7,0.9073,66.7,True,0,6,https://bornprimitive.com/products/women-s-op-top-ranger-green
womens tactical tops,119,Women's Op Top Pro (Ranger Green),born_primitive,shopify,40.0,budget,4.7,0.9072,60.0,True,0,6,https://bornprimitive.com/products/womens-op-top-pro-ranger-green
womens tactical tops,120,Women's Long Sleeve Op Top (Ranger Green),born_primitive,shopify,40.0,budget,4.7,0.9072,63.6,True,0,6,https://bornprimitive.com/products/women-s-long-sleeve-op-top-ranger-green
womens tactical tops,124,Women's Range Shirt (Ranger Green),born_primitive,shopify,20.0,budget,4.7,0.905,58.3,True,0,6,https://bornprimitive.com/products/women-s-range-shirt-ranger-green
womens tactical tops,203,Women's Long Sleeve Op Top Pro (Ranger Green),born_primitive,shopify,50.0,mid_range,4.4,0.8831,58.3,True,0,6,https://bornprimitive.com/products/womens-long-sleeve-op-top-pro-ranger-green
womens base layer tops,135,Women's Ridgeline Base Layer Top (Wolf Grey),born_primitive,shopify,40.0,budget,4.7,0.9046,49.4,True,0,6,https://bornprimitive.com/products/womens-ridgeline-base-layer-top-wolf-grey
womens base layer tops,153,Women's Ridgeline Merino Thermal Top 165 (Coyote Brown),born_primitive,shopify,40.0,budget,4.7,0.9022,49.4,True,0,6,https://bornprimitive.com/products/womens-ridgeline-merino-thermal-top-165-coyote-brown
womens base layer tops,208,Women's Ridgeline Merino Thermal Top 240 (Coyote Brown),born_primitive,shopify,45.0,mid_range,4.4,0.8789,49.4,True,0,6,https://bornprimitive.com/products/womens-ridgeline-merino-thermal-top-240-coyote-brown
womens base layer tops,215,Women's Ridgeline Heavy Base Layer Top (Wolf Grey),born_primitive,shopify,50.0,mid_range,4.4,0.8768,49.5,True,0,6,https://bornprimitive.com/products/womens-ridgeline-heavy-base-layer-top-wolf-grey
womens swim top,140,Inlet Bikini Top (Flower Child),born_primitive,shopify,14.0,budget,4.7,0.9035,65.0,True,0,6,https://bornprimitive.com/products/inlet-bikini-top-flower-child
womens swim top,157,Primitive Bikini Top (Water Lillies Navy),born_primitive,shopify,14.0,budget,4.7,0.9011,65.0,True,0,6,https://bornprimitive.com/products/primitive-bikini-top-water-lillies-navy
womens swim top,222,Deep End Bikini Top (Black Ribbed),born_primitive,shopify,24.0,budget,4.7,0.8758,40.0,True,0,6,https://bornprimitive.com/products/deep-end-bikini-top-black-ribbed
womens swim top,230,Sea Level Crinkle Bikini Top (Raspberry Sorbet),born_primitive,shopify,24.0,budget,4.7,0.875,40.0,True,0,6,https://bornprimitive.com/products/sea-level-crinkle-bikini-top-raspberry-sorbet
womens swim top,245,Laguna Bikini Top (Airbrush),born_primitive,shopify,24.0,budget,4.7,0.8742,40.0,True,0,6,https://bornprimitive.com/products/laguna-bikini-top-airbrush
womens swim top,246,Triangle Bikini Top (Black),born_primitive,shopify,24.0,budget,4.7,0.8742,40.0,True,0,6,https://bornprimitive.com/products/triangle-bikini-top-black
womens swim top,304,Bandeau Bikini Top (Patriotic Plaid),born_primitive,shopify,24.0,budget,4.7,0.8726,40.0,True,0,6,https://bornprimitive.com/products/bandeau-bikini-top-patriotic-plaid
womens swim top,1217,Island Bikini Top (Black),born_primitive,shopify,24.0,budget,4.7,0.6734,40.0,False,0,6,https://bornprimitive.com/products/island-bikini-top-black
womens swim top,1218,Solstice Bikini Top (Black),born_primitive,shopify,24.0,budget,4.7,0.6734,40.0,False,0,6,https://bornprimitive.com/products/solstice-bikini-top-black
womens swim bottom,141,Making Waves Bikini Bottom (Patriotic Plaid),born_primitive,shopify,14.0,budget,4.7,0.9035,65.0,True,0,6,https://bornprimitive.com/products/making-waves-bikini-bottom-patriotic-plaid
womens swim bottom,143,Sandbar Bikini Bottom (Summer Fields),born_primitive,shopify,20.0,budget,4.7,0.9034,50.0,True,0,6,https://bornprimitive.com/products/sandbar-bikini-bottom-summer-fields
womens swim bottom,229,Solstice Bikini Bottom (Aquarius),born_primitive,shopify,24.0,budget,4.7,0.875,40.0,True,0,6,https://bornprimitive.com/products/solstice-bikini-bottom-aquarius
womens swim bottom,231,High Tide Bikini Bottom (Dream Blue),born_primitive,shopify,24.0,budget,4.7,0.875,40.0,True,0,6,https://bornprimitive.com/products/high-tide-bikini-bottom-dream-blue
womens swim bottom,244,Solstice Crinkle Bikini Bottom (Raspberry Sorbet),born_primitive,shopify,24.0,budget,4.7,0.8742,40.0,True,0,6,https://bornprimitive.com/products/solstice-crinkle-bikini-bottom-raspberry-sorbet
womens swim bottom,905,Tidal Bikini Bottom (America),born_primitive,shopify,40.0,budget,4.7,0.7556,0.0,True,0,6,https://bornprimitive.com/products/tidal-bikini-bottom-america
womens swim bottom,906,Harbor Bikini Bottom (Black),born_primitive,shopify,40.0,budget,4.7,0.7556,0.0,True,0,6,https://bornprimitive.com/products/harbor-bikini-bottom-black
womens swim bottom,917,Sun Seeker Cheeky Thong (Black),born_primitive,shopify,40.0,budget,4.7,0.7548,0.0,True,0,6,https://bornprimitive.com/products/sun-seeker-cheeky-thong-black
womens swim bottom,933,Marina Bikini Bottom (Black),born_primitive,shopify,40.0,budget,4.7,0.754,0.0,True,0,6,https://bornprimitive.com/products/marina-bikini-bottom-black
womens swim bottom,1142,Heatwave Bikini Bottom (Iridescent Iris),born_primitive,shopify,14.0,budget,4.7,0.7043,65.0,False,0,6,https://bornprimitive.com/products/heatwave-bikini-bottoms-iridescent-iris
activewear bottom,146,BREATHE SHORTS - CANOE,set_active,shopify,24.8,budget,4.7,0.9026,60.0,True,0,6,https://setactive.co/products/breathe-shorts-canoe
activewear bottom,149,BREATHE STRIKE MINI SKIRT - REF,set_active,shopify,31.0,budget,4.7,0.9025,50.0,True,0,6,https://setactive.co/products/breathe-strike-mini-skirt-ref
activewear bottom,150,BREATHE HIGH-RISE LEGGINGS - SNAPPER,set_active,shopify,29.6,budget,4.7,0.9025,60.0,True,0,6,https://setactive.co/products/breathe-high-rise-leggings-snapper
activewear bottom,152,SPORTBODY® SPORTY DUO STRIPE SHORTS - LAKE,set_active,shopify,33.5,budget,4.7,0.9025,50.0,True,0,6,https://setactive.co/products/sportbody-sporty-duo-stripe-shorts-lake
activewear bottom,214,SPORTBODY® (BLOOPERS) SPORTY PIPE LEGGINGS - LOTUS,set_active,shopify,24.0,budget,4.7,0.877,60.0,True,0,5,https://setactive.co/products/sportbody-bloopers-sporty-pipe-leggings-lotus
activewear bottom,221,SCULPTFLEX® POWER SHORTS - GENESIS,set_active,shopify,23.6,budget,4.7,0.8762,60.0,True,0,5,https://setactive.co/products/sculptflex-power-shorts-genesis
activewear bottom,545,BREATHE PARKE SHORTS - RHUBARB,set_active,shopify,43.4,mid_range,4.4,0.8192,30.0,True,0,6,https://setactive.co/products/breathe-parke-shorts-rhubarb
activewear bottom,547,BREATHE PARKE STIRRUP LEGGINGS - ONYX,set_active,shopify,53.2,mid_range,4.4,0.8191,30.0,True,0,6,https://setactive.co/products/breathe-parke-stirrup-leggings-onyx
activewear bottom,551,SPORTBODY® SPORTY MID-RISE LEGGINGS - BEETLE,set_active,shopify,54.6,mid_range,4.4,0.8174,30.0,True,0,6,https://setactive.co/products/sportbody-sporty-mid-rise-leggings-beetle
activewear bottom,1070,FORMCLOUD® CLOUD PIPE SHORTS - ANALOG,set_active,shopify,60.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/formcloud-cloud-pipe-shorts-analog
womens graphic tops,154,BP Flag Staple Tank (White),born_primitive,shopify,15.36,budget,4.7,0.9019,52.0,True,0,6,https://bornprimitive.com/products/bp-flag-staple-tank-white
womens graphic tops,247,BP Flag Crop Tee (Black/Pink Woodland),born_primitive,shopify,19.2,budget,4.7,0.8742,40.0,True,0,6,https://bornprimitive.com/products/bp-flag-crop-tee-black-pink-woodland
womens graphic tops,324,No Excuses Muscle Tee (Tan),born_primitive,shopify,19.2,budget,4.7,0.8718,40.0,True,0,6,https://bornprimitive.com/products/no-excuses-muscle-tee-tan
womens graphic tops,453,Don't Give Up The Ship Elevate Crop (Heather Navy),born_primitive,shopify,19.2,budget,4.7,0.847,40.0,True,0,5,https://bornprimitive.com/products/dont-give-up-the-ship-elevate-crop-heather-navy
womens graphic tops,455,20th Anniversary 9/11 Crop Tee (Tunnel to Towers-Navy),born_primitive,shopify,19.2,budget,4.7,0.8462,40.0,True,0,5,https://bornprimitive.com/products/20th-anniversary-9-11-crop-tee-tunnel-to-towers-navy20th-anniversary-9-11-crop-tee-tunnel-to-towers-navy
womens graphic tops,457,Home of the Brave Crop Tee (White),born_primitive,shopify,19.2,budget,4.7,0.8454,40.0,True,0,5,https://bornprimitive.com/products/home-of-the-brave-crop-tee-white
womens graphic tops,945,We The People Crop Tee (Tan),born_primitive,shopify,32.0,budget,4.7,0.7525,0.0,True,0,6,https://bornprimitive.com/products/we-the-people-crop-tee-tan
womens graphic tops,946,Worth Defending Crop Tee (Black),born_primitive,shopify,32.0,budget,4.7,0.7525,0.0,True,0,6,https://bornprimitive.com/products/worth-defending-crop-tee-black-1
womens graphic tops,1168,Live Free Cropped T-Shirt Hoodie (Black),born_primitive,shopify,38.0,budget,4.7,0.7028,0.0,True,0,4,https://bornprimitive.com/products/live-free-cropped-t-shirt-hoodie-black
womens graphic tops,1177,Property of Born Primitive Crop Tee (Black),born_primitive,shopify,32.0,budget,4.7,0.7013,0.0,True,0,4,https://bornprimitive.com/products/property-of-born-primitive-crop-tee-black
sports bras,156,Meshed Up Cropped Sports Bra (Break Free),born_primitive,shopify,25.0,budget,4.7,0.9018,54.5,True,0,6,https://bornprimitive.com/products/meshed-up-cropped-sports-bra-break-free
sports bras,234,Reset Sports Bra (BP Navy),born_primitive,shopify,31.2,budget,4.7,0.8749,40.0,True,0,6,https://bornprimitive.com/products/reset-sports-bra-bp-navy
sports bras,250,Limitless Sports Bra (Oatmeal),born_primitive,shopify,33.0,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/limitless-sports-bra-oatmeal
sports bras,252,Out of Line Sports Bra (Citadel),born_primitive,shopify,31.2,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/out-of-line-sports-bra-citadel
sports bras,253,Evolve Sports Bra (White),born_primitive,shopify,33.0,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/evolve-sports-bra-white
sports bras,254,Radiance Sports Bra (Outback),born_primitive,shopify,33.0,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/radiance-sports-bra-outback
sports bras,255,Branded Vitality Sports Bra (Fig),born_primitive,shopify,31.2,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/branded-vitality-sports-bra-fig
sports bras,256,Lotus Sports Bra (Viola),born_primitive,shopify,31.2,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/lotus-sports-bra-viola
sports bras,260,Break the Limits Sports Bra (Army Green),born_primitive,shopify,33.0,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/break-the-limits-sports-bra-army-green
sports bras,268,Untamed Sports Bra (BP Navy),born_primitive,shopify,33.0,budget,4.7,0.8733,40.0,True,0,6,https://bornprimitive.com/products/untamed-sports-bra-bp-navy
womens base layer bottoms,158,Women's Ridgeline Base Layer Bottom (Wolf Grey),born_primitive,shopify,35.0,budget,4.7,0.9011,49.3,True,0,6,https://bornprimitive.com/products/womens-ridgeline-base-layer-bottom-wolf-grey
womens base layer bottoms,212,Women's Ridgeline Heavy Base Layer Bottom (Wolf Grey),born_primitive,shopify,45.0,mid_range,4.4,0.8773,49.4,True,0,6,https://bornprimitive.com/products/womens-ridgeline-heavy-base-layer-wolf-grey
womens base layer bottoms,801,Women's Ridgeline Merino Full Zip Bottom 240 (Black),born_primitive,shopify,114.0,premium,4.8,0.7636,0.0,True,0,6,https://bornprimitive.com/products/womens-ridgeline-merino-full-zip-bottom-240-black
womens base layer bottoms,808,Women's Ridgeline Merino Full Zip Bottom 165 (Black),born_primitive,shopify,99.0,premium,4.8,0.763,0.0,True,0,6,https://bornprimitive.com/products/womens-ridgeline-merino-full-zip-bottom-165-black
mens swim bottom,161,"Island Short 8"" (Chambray)",born_primitive,shopify,34.8,budget,4.7,0.8996,40.0,True,0,7,https://bornprimitive.com/products/island-short-8-chambray
mens swim bottom,162,"Island Short 5"" (Tactical Old Glory)",born_primitive,shopify,34.8,budget,4.7,0.8996,40.0,True,0,7,https://bornprimitive.com/products/island-short-5-tactical-old-glory
mens swim bottom,226,Deep Dive Swim Short (Jungle Boogie),born_primitive,shopify,39.0,budget,4.7,0.8756,40.0,True,0,6,https://bornprimitive.com/products/deep-dive-swim-short-jungle-boogie
one piece,185,Waterfall One Piece Swimsuit (Flame),born_primitive,shopify,35.75,budget,4.7,0.889,45.0,True,0,6,https://bornprimitive.com/products/waterfall-one-piece-swimsuit-flame
one piece,188,Playa One Piece Swimsuit (Electric),born_primitive,shopify,35.75,budget,4.7,0.8882,45.0,True,0,6,https://bornprimitive.com/products/playa-one-piece-swimsuit-electric
one piece,189,Isle One Piece Swimsuit (Fluorescent Festival),born_primitive,shopify,35.75,budget,4.7,0.8882,45.0,True,0,6,https://bornprimitive.com/products/isle-one-piece-swimsuit-fluorescent-festival
one piece,192,Oasis One Piece Swimsuit (Rainbow Dust),born_primitive,shopify,35.75,budget,4.7,0.8874,45.0,True,0,6,https://bornprimitive.com/products/oasis-one-piece-swimsuit-rainbow-dust
one piece,193,Cruisin' One Piece Swimsuit (70's Waves),born_primitive,shopify,35.75,budget,4.7,0.8874,45.0,True,0,6,https://bornprimitive.com/products/cruisin-one-piece-swimsuit-70s-waves
bulk,186,Super Stretchy Wholesale,goat_tape,shopify,112.0,premium,5.0,0.8888,0.0,True,0,32,https://www.goattape.com/products/super-stretchy-wholesale
bulk,526,Scary Sticky Wholesale,goat_tape,shopify,164.0,premium,5.0,0.8311,0.0,True,0,8,https://www.goattape.com/products/scary-sticky-br-white-black-bulk
bulk,1202,Thumb Strips Wholesale,goat_tape,shopify,132.0,premium,5.0,0.6778,0.0,True,0,2,https://www.goattape.com/products/thumb-strips-wholesale
maternity tops,187,Maternity Staple Tank (Slate),born_primitive,shopify,24.75,budget,4.7,0.8884,45.0,True,0,6,https://bornprimitive.com/products/maternity-staple-tank-slate
maternity tops,238,Maternity Athleisure Short Sleeve V-Neck (Blue Depths),born_primitive,shopify,27.0,budget,4.7,0.8749,40.0,True,0,6,https://bornprimitive.com/products/maternity-athleisure-short-sleeve-v-neck-blue-depths
maternity tops,262,Maternity Drop Shot Tank (White),born_primitive,shopify,34.8,budget,4.7,0.874,40.0,True,0,6,https://bornprimitive.com/products/maternity-dropshot-tank-white
maternity tops,347,Maternity Zip Neck Athleisure Long Sleeve (Evergreen),born_primitive,shopify,36.0,budget,4.7,0.8716,40.0,True,0,6,https://bornprimitive.com/products/maternity-zip-neck-athleisure-long-sleeve-evergreen
mens outdoor tops,202,Men's Barrier Jacket (Wolf Grey),born_primitive,shopify,209.4,premium,4.8,0.8834,40.0,True,0,6,https://bornprimitive.com/products/mens-barrier-jacket-wolf-grey
mens outdoor tops,205,Men's FLEX Stretchy Pioneer Jacket 2.0 (Vintage Dark Wash),born_primitive,shopify,44.0,mid_range,4.4,0.8816,60.0,True,0,6,https://bornprimitive.com/products/mens-flex-stretchy-pioneer-jacket-2-0-vintage-dark-wash
mens outdoor tops,210,Men's Ridgeline Half Zip Hoodie (Black),born_primitive,shopify,44.0,mid_range,4.4,0.8784,59.6,True,0,6,https://bornprimitive.com/products/mens-ridgeline-half-zip-hoodie-black
mens outdoor tops,543,Ridgeline Merino Thermal Top 165 (Coyote Brown),born_primitive,shopify,55.0,mid_range,4.4,0.8194,30.4,True,0,6,https://bornprimitive.com/products/ridgeline-merino-thermal-top-165-coyote-brown
mens outdoor tops,546,Ridgeline Merino Thermal Top 240 (Coyote Brown),born_primitive,shopify,62.0,mid_range,4.4,0.8191,30.3,True,0,6,https://bornprimitive.com/products/ridgeline-merino-thermal-top-240-coyote-brown
mens outdoor tops,548,Ridgeline Merino Half Zip Hoodie 165 (Coyote Brown),born_primitive,shopify,69.0,mid_range,4.4,0.819,30.3,True,0,6,https://bornprimitive.com/products/ridgeline-merino-half-zip-hoodie-165-coyote-brown
mens outdoor tops,775,Late Night Tee (Tactical Green),born_primitive,shopify,32.0,budget,4.7,0.7773,0.0,True,0,7,https://bornprimitive.com/products/late-night-tee-tactical-green
mens outdoor tops,776,Alpine King Tee (Black),born_primitive,shopify,32.0,budget,4.7,0.7773,0.0,True,0,7,https://bornprimitive.com/products/alpine-king-tee-black
mens outdoor tops,785,Quiver Full Zip Hoodie 2.0 (OD Green),born_primitive,shopify,89.0,premium,4.8,0.7647,0.0,True,0,6,https://bornprimitive.com/products/quiver-full-zip-hoodie-2-0-od-green
mens outdoor tops,788,Men's Tundra Vest (Black),born_primitive,shopify,129.0,premium,4.8,0.7643,0.0,True,0,6,https://bornprimitive.com/products/mens-tundra-vest-black
sweats bottom,209,LIGHTWEIGHT SWEATS CLASSIC VINTAGE SWEAT SHORTS - ONYX,set_active,shopify,24.0,budget,4.7,0.8786,60.0,True,0,5,https://setactive.co/products/lightweight-sweats-classic-sweat-shorts-onyx
sweats bottom,998,MIDWEIGHT SWEATS STAPLE STRAIGHT LEG SWEATPANTS - FOG HEATHER GREY,set_active,shopify,90.0,premium,4.8,0.7335,0.0,True,0,5,https://setactive.co/products/midweight-sweats-staple-straight-leg-sweatpants-fog-heather-grey
sweats bottom,1000,MIDWEIGHT SWEATS STAPLE LAYERED SWEATS - SYNC,set_active,shopify,90.0,premium,4.8,0.7335,0.0,True,0,5,https://setactive.co/products/midweight-sweats-staple-layered-sweats-sync
sweats bottom,1001,MIDWEIGHT SWEATS STAPLE OLD SCHOOL SWEATPANTS - FOG HEATHER GREY,set_active,shopify,90.0,premium,4.8,0.7335,0.0,True,0,5,https://setactive.co/products/midweight-sweats-staple-old-school-sweatpants-fog-heather-grey
sweats bottom,1198,LIGHTWEIGHT SWEATS CLASSIC SWEATPANTS - ONYX,set_active,shopify,34.0,budget,4.7,0.6801,60.0,False,0,5,https://setactive.co/products/lightweight-sweats-classic-sweatpants-onyx
womens booty shorts,223,New Heights Original Booty Short (Garden Therapy),born_primitive,shopify,27.0,budget,4.7,0.8757,40.0,True,0,6,https://bornprimitive.com/products/new-heights-booty-short-garden-therapy
womens booty shorts,224,All or Nothing Short (Army Green),born_primitive,shopify,27.0,budget,4.7,0.8757,40.0,True,0,6,https://bornprimitive.com/products/all-or-nothing-short-army-green
womens booty shorts,233,Eccentric Short (Adrenaline),born_primitive,shopify,27.0,budget,4.7,0.8749,40.0,True,0,6,https://bornprimitive.com/products/eccentric-short-adrenaline
womens booty shorts,239,Your Go To Booty Short (Zest),born_primitive,shopify,27.0,budget,4.7,0.8749,40.0,True,0,6,https://bornprimitive.com/products/your-go-to-booty-short-zest
womens booty shorts,242,New Heights Booty Short (Army Green),born_primitive,shopify,27.0,budget,4.7,0.8749,40.0,True,0,6,https://bornprimitive.com/products/new-heights-booty-short-army-green
womens booty shorts,257,Synergy Short (Cobblestone),born_primitive,shopify,27.0,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/synergy-short-cobblestone
womens booty shorts,259,Limitless Short (Glow),born_primitive,shopify,27.0,budget,4.7,0.8741,40.0,True,0,6,https://bornprimitive.com/products/limitless-short-glow
womens booty shorts,272,Double Take Original Booty Short (Thin Red Line),born_primitive,shopify,27.0,budget,4.7,0.8733,40.0,True,0,6,https://bornprimitive.com/products/double-take-booty-short-thin-red-line
womens booty shorts,1011,Synergy Short w/ Pockets 2.0 (Kaleidoscope),born_primitive,shopify,45.0,mid_range,4.4,0.7315,0.0,True,0,6,https://bornprimitive.com/products/synergy-short-w-pockets-2-0-kaleidoscope
womens booty shorts,1035,Synergy Short 2.0 (Black),born_primitive,shopify,45.0,mid_range,4.4,0.7299,0.0,True,0,6,https://bornprimitive.com/products/synergy-short-2-0-black
maternity bottoms,232,Maternity Biker Short (Dark Brown),born_primitive,shopify,27.0,budget,4.7,0.8749,40.0,True,0,6,https://bornprimitive.com/products/maternity-biker-short-dark-brown
maternity bottoms,429,Maternity Legging (Grey),born_primitive,shopify,46.8,mid_range,4.4,0.8515,40.0,True,0,6,https://bornprimitive.com/products/maternity-legging-grey
maternity bottoms,445,Maternity Rest Day Athleisure Jogger (Heather Grey),born_primitive,shopify,48.0,mid_range,4.4,0.8483,40.0,True,0,6,https://bornprimitive.com/products/maternity-rest-day-athleisure-jogger-heather-grey
maternity bottoms,1089,Maternity Legging w/ Pockets (Black),born_primitive,shopify,78.0,mid_range,4.4,0.7288,0.0,True,0,6,https://bornprimitive.com/products/maternity-legging-w-pockets-black
maternity bottoms,1094,Maternity Short (Black),born_primitive,shopify,48.0,mid_range,4.4,0.7283,0.0,True,0,6,https://bornprimitive.com/products/maternity-short-black
interval shirt,294,Interval Long Sleeve Shirt,ten_thousand,shopify,88.0,premium,4.8,0.8731,0.0,True,0,48,https://www.tenthousand.cc/products/interval-long-sleeve-shirt
interval shirt,1334,Interval Tank,ten_thousand,shopify,68.0,mid_range,4.4,0.6413,0.0,False,0,27,https://www.tenthousand.cc/products/interval-tank
interval shirt,1337,Interval Shirt,ten_thousand,shopify,78.0,mid_range,4.4,0.6412,0.0,False,0,120,https://www.tenthousand.cc/products/interval-shirt
interval shirt,1358,Interval Muscle Tee,ten_thousand,shopify,58.0,mid_range,4.4,0.6386,0.0,False,0,18,https://www.tenthousand.cc/products/interval-muscle-tee
interval shirt,1378,Session Long Sleeve Shirt,ten_thousand,shopify,78.0,mid_range,4.4,0.6348,0.0,False,0,12,https://www.tenthousand.cc/products/session-long-sleeve-shirt
mens outdoor bottoms,297,Men's Terrain Pant (Desert Tan),born_primitive,shopify,99.0,premium,4.8,0.873,0.0,True,0,21,https://bornprimitive.com/products/mens-terrain-pant-desert-tan
mens outdoor bottoms,306,Men's Frontier Pant Light 2.0 (OD Green),born_primitive,shopify,139.0,premium,4.8,0.8726,0.0,True,0,21,https://bornprimitive.com/products/mens-frontier-pant-light-2-0-od-green
mens outdoor bottoms,314,Men's Frontier Pant 2.0 (OD Green),born_primitive,shopify,159.0,premium,4.8,0.8724,0.0,True,0,21,https://bornprimitive.com/products/mens-frontier-pant-2-0-od-green
mens outdoor bottoms,540,Ridgeline Merino Full Zip Bottom 165 (Black),born_primitive,shopify,69.0,mid_range,4.4,0.8214,30.3,True,0,6,https://bornprimitive.com/products/ridgeline-merino-full-zip-bottom-165-black
mens outdoor bottoms,542,Ridgeline Merino Full Zip Bottom 240 (Black),born_primitive,shopify,80.0,mid_range,4.4,0.8198,29.8,True,0,6,https://bornprimitive.com/products/ridgeline-merino-full-zip-bottom-240-black
mens outdoor bottoms,1005,Quiver Grid Fleece Full Zip Thermal Bottom (Black),born_primitive,shopify,79.0,mid_range,4.4,0.7328,0.0,True,0,6,https://bornprimitive.com/products/quiver-grid-fleece-full-zip-thermal-bottom-black
womens outdoor bottoms,303,Women's Frontier Pant Light 2.0 (Wolf Grey),born_primitive,shopify,139.0,premium,4.8,0.8726,0.0,True,0,24,https://bornprimitive.com/products/womens-frontier-pant-light-2-0-wolf-grey
womens outdoor bottoms,348,Women's Terrain Pant (Wolf Grey),born_primitive,shopify,99.0,premium,4.8,0.8714,0.0,True,0,24,https://bornprimitive.com/products/womens-terrain-pant-wolf-grey
